name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
Wilmington Airpark,Wilmington,United States,ILN,KILN,39.427898407,-83.792098999,1077,-5,U,America/New_York
McMinn County Airport,Athens,United States,MMI,KMMI,35.39730072,-84.56259918,875,-5,N,America/New_York
Essex County Airport,Caldwell,United States,CDW,KCDW,40.8751983643,-74.2814025879,173,-5,A,America/New_York
Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,30.901599884033,-83.881301879883,264,-5,A,America/New_York
Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.4290008545,-83.4885025024,355,-5,A,America/New_York
Republic Airport,Farmingdale,United States,FRG,KFRG,40.7288017273,-73.4133987427,82,-5,A,America/New_York
Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,40.1749992371,-80.6463012695,1195,-5,A,America/New_York
Fitzgerald Municipal Airport,Fitzgerald,United States,\N,KFZG,31.6837005615234,-83.2705001831055,365,-5,A,America/New_York
Crisp County Cordele Airport,Cordele,United States,\N,KCKF,31.98880005,-83.77390289,310,-5,A,America/New_York
Ormond Beach Municipal Airport,Ormond Beach,United States,\N,KOMN,29.3006000518799,-81.1136016845703,29,-5,A,America/New_York
One Police Plaza Heliport,New York,United States,\N,NK39,40.7126007080078,-73.9996032714844,244,-5,A,America/New_York
Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,39.1683006287,-77.1660003662,539,-5,A,America/New_York
Pembroke Airport,Pembroke,Canada,YTA,CYTA,45.8643989562988,-77.2517013549805,529,-5,A,America/Toronto
Charlevoix Municipal Airport,Charelvoix,United States,\N,KCVX,45.3047981262207,-85.2748031616211,669,-5,A,America/New_York
Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,45.0928001403809,-74.5633010864258,175,-5,A,America/Toronto
Flagler County Airport,Flagler,United States,\N,KXFL,29.4673996,-81.20629883,33,-5,A,America/New_York
Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.5345993042,-72.6139984131,732,-5,A,America/New_York
Westerly State Airport,Washington County,United States,WST,KWST,41.3496017456,-71.8033981323,81,-5,A,America/New_York
Block Island State Airport,Block Island,United States,BID,KBID,41.1680984497,-71.577796936,108,-5,A,America/New_York
Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.9715004,-84.63739777,141,-5,A,America/New_York
Capurganá Airport,Capurgana,Colombia,CPB,SKCA,8.63333,-77.35,49,-5,S,America/Bogota
Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.72750092,-85.02749634,20,-5,A,America/New_York
Douglas Municipal Airport,Douglas,United States,\N,KDQH,31.4766998291016,-82.8604965209961,257,-5,A,America/New_York
St Lucie County International Airport,Fort Pierce,United States,FPR,KFPR,27.49510002,-80.36830139,24,-5,A,America/New_York
Taunton Municipal King Field,Taunton,United States,\N,KTAN,41.8744010925293,-71.0166015625,43,-5,A,America/New_York
Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.909,-70.728798,148,-5,A,America/New_York
Quonset State Airport,North Kingstown,United States,NCO,KOQU,41.597099304199,-71.412101745605,18,-5,A,America/New_York
Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.1904983521,-71.1728973389,49,-5,A,America/New_York
Westfield-Barnes Regional Airport,Westfield,United States,BAF,KBAF,42.157799,-72.715599,271,-5,A,America/New_York
Windham Airport,Willimantic,United States,\N,KIJD,41.7439994812012,-72.1802978515625,247,-5,A,America/New_York
Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.50999832,-74.26460266,364,-5,A,America/New_York
Capital City Airport,Harrisburg,United States,HAR,KCXY,40.2170982361,-76.8515014648,347,-5,A,America/New_York
Marshfield Municipal George Harlow Field,Marshfield,United States,\N,KGHG,42.0983009338379,-70.6722030639648,11,-5,A,America/New_York
Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.3714981079,-73.4822006226,458,-5,A,America/New_York
Boire Field,Nashua,United States,ASH,KASH,42.7817001343,-71.5148010254,199,-5,A,America/New_York
Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.7172012329,-71.1233978271,148,-5,A,America/New_York
Waterbury Oxford Airport,Oxford,United States,OXC,KOXC,41.47859954834,-73.135200500488,726,-5,A,America/New_York
Fitchburg Municipal Airport,Fitchburg,United States,\N,KFIT,42.5541000366211,-71.7590026855469,348,-5,A,America/New_York
Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States,\N,20GA,33.7565002441,-84.8846969604,1110,-5,A,America/New_York
Cartersville Airport,Cartersville,United States,\N,KVPC,34.1231002807617,-84.8487014770508,759,-5,A,America/New_York
Richard B Russell Airport,Rome,United States,RMG,KRMG,34.3506011963,-85.1579971313,644,-5,A,America/New_York
Knoxville Downtown Island Airport,Knoxville,United States,\N,KDKX,35.9639015197754,-83.8739013671875,833,-5,A,America/New_York
Barrow County Airport,Winder,United States,WDR,KWDR,33.98289871,-83.66739655,943,-5,A,America/New_York
Plantation Airpark,Sylvania,United States,\N,KJYL,32.6453018188477,-81.5970993041992,188,-5,A,America/New_York
Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.72290039,-84.87020111,709,-5,A,America/New_York
West Georgia Regional O V Gray Field,Carrollton,United States,\N,KCTJ,33.6310005187988,-85.1520004272461,1161,-5,A,America/New_York
Lagrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.0088996887,-85.0726013184,693,-5,A,America/New_York
Baldwin County Regional Airport,Milledgeville,United States,\N,KMLJ,33.154202,-83.240701,385,-5,A,America/New_York
Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.8406982422,-84.8824005127,902,-5,A,America/New_York
Peachtree City Falcon Field,Atlanta,United States,\N,KFFC,33.3572998046875,-84.5718002319336,808,-5,A,America/New_York
Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.27259827,-83.8302002,1276,-5,A,America/New_York
Harry Clever Field,New Philadelpha,United States,PHD,KPHD,40.470901489258,-81.419700622559,894,-5,A,America/New_York
Darlington County Airport,Darlington,United States,\N,KUDG,34.449401,-79.890098,192,-5,A,America/New_York
Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.2243995667,-80.6975021362,19,-5,A,America/New_York
Daniel Field,Augusta,United States,DNL,KDNL,33.4664993286,-82.0393981934,423,-5,A,America/New_York
Foothills Regional Airport,Morganton,United States,\N,KMRN,35.820202,-81.611397,1270,-5,A,America/New_York
Pike County-Hatcher Field,Pikeville,United States,PVL,KPBX,37.5617981,-82.56639862,1473,-5,A,America/New_York
Mallards Landing Airport,Locust Grove,United States,\N,GA04,33.3656997680664,-84.1651992797852,837,-5,A,America/New_York
Toccoa Airport - R.G. Letourneau Field,Toccoa,United States,TOC,KTOC,34.59379959,-83.29579926,996,-5,A,America/New_York
Marathon Airport,Marathon,Canada,YSP,CYSP,48.755298614502,-86.3443984985352,1035,-5,A,America/Toronto
Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,CYHF,49.7141990661621,-83.6860961914062,827,-5,A,America/Toronto
Hornepayne Municipal Airport,Hornepayne,Canada,YHN,CYHN,49.1930999755859,-84.758903503418,1099,-5,A,America/Toronto
Kirkland Lake Airport,Kirkland Lake,Canada,YKX,CYKX,48.2103004455566,-79.9813995361328,1157,-5,A,America/Toronto
Manitouwadge Airport,Manitouwadge,Canada,YMG,CYMG,49.0839004516602,-85.8606033325195,1198,-5,A,America/Toronto
Wawa Airport,Wawa,Canada,YXZ,CYXZ,47.9667015075684,-84.7866973876953,942,-5,A,America/Toronto
Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,CYEM,45.8428001403809,-81.8581008911133,869,-5,A,America/Toronto
Collingwood Airport,Collingwood,Canada,\N,CNY3,44.4491996765,-80.1583023071,730,-5,A,America/Toronto
Brantford Municipal Airport,Brantford,Canada,\N,CYFD,43.1314010620117,-80.3424987792969,815,-5,A,America/Toronto
Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.247100830078,-80.111099243164,19,-5,A,America/New_York
Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,39.93519974,-86.04499817,811,-5,A,America/New_York
London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821990967,-84.0848999023,1212,-5,A,America/New_York
Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,35.13180161,-78.93669891,244,-5,A,America/New_York
Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,40.9868011475,-75.9949035645,1603,-5,A,America/New_York
Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,39.615398407,-78.7609024048,775,-5,A,America/New_York
Sugar Loaf Shores Airport,Key West,United States,\N,7FA1,24.6487998962402,-81.5798034667969,4,-5,A,America/New_York
Jackson County Reynolds Field,Jackson,United States,JXN,KJXN,42.2597999573,-84.4593963623,1001,-5,A,America/New_York
Joseph A. Hardy Connellsville Airport,Connellsville,United States,\N,KVVS,39.95920181,-79.65709686,1267,-5,A,America/New_York
Bedford County Airport,Bedford,United States,\N,KHMZ,40.08530045,-78.5121994,1162,-5,A,America/New_York
Wings Field,Philadelphia,United States,LOM,KLOM,40.1375007629,-75.2650985718,302,-5,A,America/New_York
Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,27.2628002167,-80.8498001099,34,-5,A,America/New_York
Sebring Regional Airport,Sebring,United States,SEF,KSEF,27.45639992,-81.3423996,62,-5,A,America/New_York
Avon Park Executive Airport,Avon Park,United States,AVO,KAVO,27.59119987,-81.52780151,160,-5,A,America/New_York
Winter Haven Municipal Airport - Gilbert Field,Winter Haven,United States,GIF,KGIF,28.06290054,-81.75330353,145,-5,A,America/New_York
Zephyrhills Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.2282009125,-82.1558990479,90,-5,A,America/New_York
Ocala International Airport - Jim Taylor Field,Ocala,United States,OCF,KOCF,29.17259979,-82.22419739,90,-5,A,America/New_York
Jesup Wayne County Airport,Jesup,United States,\N,KJES,31.55400085,-81.88249969,107,-5,A,America/New_York
Madison Municipal Airport,Madison,United States,\N,K52A,33.6120986938,-83.4604034424,694,-5,A,America/New_York
Newnan Coweta County Airport,Newnan,United States,\N,KCCO,33.3115997314453,-84.7697982788086,970,-5,A,America/New_York
Thomson-McDuffie County Airport,Thomson,United States,\N,KHQU,33.52970123,-82.51650238,501,-5,A,America/New_York
Aiken Municipal Airport,Aiken,United States,AIK,KAIK,33.6493988037,-81.6849975586,528,-5,A,America/New_York
Woodward Field,Camden,United States,CDN,KCDN,34.2835998535,-80.5649032593,302,-5,A,America/New_York
Lumberton Regional Airport,Lumberton,United States,LBT,KLBT,34.6099014282,-79.0594024658,126,-5,A,America/New_York
Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.23740005,-79.3911972,455,-5,A,America/New_York
Richmond County Airport,Rockingham,United States,\N,KRCZ,34.8913,-79.759598,358,-5,A,America/New_York
Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.765300750732,-80.953903198242,968,-5,A,America/New_York
William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.13560104,-77.42230225,556,-5,A,America/New_York
Zelienople Municipal Airport,Zelienople,United States,\N,KPJC,40.80160141,-80.16069794,898,-5,A,America/New_York
Lorain County Regional Airport,Lorain-Elyria,United States,\N,KLPR,41.34429932,-82.17759705,793,-5,A,America/New_York
Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.5175018310547,-81.6832962036133,583,-5,A,America/New_York
Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.49330139,-79.27200317,693,-5,A,America/New_York
South Jersey Regional Airport,Mount Holly,United States,LLY,KVAY,39.9429016113,-74.845703125,53,-5,A,America/New_York
Linden Airport,Linden,United States,LDJ,KLDJ,40.617401123,-74.2445983887,23,-5,A,America/New_York
Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,-85.083504,995,-5,A,America/New_York
Warsaw Municipal Airport,Warsaw,United States,\N,KASW,41.2747001647949,-85.8401031494141,850,-5,A,America/New_York
Van Wert County Airport,Van Wert,United States,\N,KVNW,40.8647003173828,-84.6093978881836,785,-5,A,America/New_York
Brooks Field,Marshall,United States,\N,KRMY,42.2512016296387,-84.9554977416992,941,-5,A,America/New_York
Genesee County Airport,Batavia,United States,\N,KGVQ,43.03170013,-78.16760254,914,-5,A,America/New_York
Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9766998291,-82.7586975098,71,-5,A,America/New_York
Pickens County Airport,Jasper,United States,\N,KJZP,34.4533996582031,-84.4573974609375,1535,-5,A,America/New_York
Grand Strand Airport,North Myrtle Beach,United States,CRE,KCRE,33.8116989136,-78.7238998413,32,-5,A,America/New_York
Branch County Memorial Airport,Coldwater,United States,\N,KOEB,41.9333992,-85.05259705,959,-5,A,America/New_York
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2971992493,-75.8511962891,545,-5,A,America/New_York
Willoughby Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.6839981079,-81.3897018433,626,-5,A,America/New_York
Capital City Airport,Frankfort,United States,FFT,KFFT,38.18249893,-84.90470123,806,-5,A,America/New_York
Auburn Lewiston Municipal Airport,Lewiston,United States,LEW,KLEW,44.048500061,-70.2835006714,288,-5,A,America/New_York
Marco Island Airport,Marco Island Airport,United States,MRK,KMKY,25.9950008392,-81.6725006104,5,-5,A,America/New_York
Drummond Island Airport,Drummond Island,United States,DRE,KDRM,46.0093002319,-83.7438964844,668,-5,A,America/New_York
Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.9706001282,-84.4749984741,776,-5,A,America/New_York
South Haven Area Regional Airport,South Haven,United States,\N,KLWA,42.3512001037598,-86.2556991577148,666,-5,A,America/New_York
Beverly Municipal Airport,Beverly,United States,BVY,KBVY,42.5842018127,-70.9164962769,107,-5,A,America/New_York
Trois-Rivières Airport,Trois Rivieres,Canada,YRQ,CYRQ,46.3527984619141,-72.6793975830078,199,-5,A,America/Toronto
Somerset Airport,Somerville,United States,\N,KSMQ,40.6259994506836,-74.6701965332031,105,-5,A,America/New_York
Eastport Municipal Airport,Eastport,United States,\N,KEPM,44.910099029541,-67.0127029418945,45,-5,A,America/New_York
Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,KHAO,39.3638000488,-84.5220031738,633,-5,A,America/New_York
Luce County Airport,Newberry,United States,\N,KERY,46.3111991882324,-85.4572982788086,869,-5,A,America/New_York
Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533988953,-82.7238006592,1224,-5,A,America/New_York
Tiputini Airport,Tiputini,Ecuador,TPN,SETI,-0.776111006736755,-75.5263977050781,997,-5,S,America/Guayaquil
Rio Amazonas Airport,Pastaza,Ecuador,PTZ,SESM,-1.50523996353,-78.0626983643,3465,-5,S,America/Guayaquil
Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.97900009,-75.8655014,660,-5,A,America/New_York
Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.2644996643,-73.9618988037,1747,-5,A,America/New_York
Lima Allen County Airport,Lima,United States,AOH,KAOH,40.706902,-84.026703,975,-5,A,America/New_York
Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,31.15180016,-81.39129639,19,-5,A,America/New_York
Beaver County Airport,Beaver Falls,United States,BFP,KBVI,40.7724990845,-80.3914031982,1253,-5,A,America/New_York
Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3116989136,-79.3196029663,39,-5,A,America/New_York
Hardwick Field,Cleveland,United States,HDI,KHDI,35.220100402832,-84.8323974609375,874,-5,A,America/New_York
Cross City Airport,Cross City,United States,CTY,KCTY,29.6354999542,-83.1047973633,42,-5,A,America/New_York
Oconee County Regional Airport,Clemson,United States,CEU,KCEU,34.6719017,-82.8864975,892,-5,A,America/New_York
Tom B. David Field,Calhoun,United States,\N,KCZL,34.45539856,-84.93920135,647,-5,A,America/New_York
Habersham County Airport,Cornelia,United States,\N,KAJR,34.49990082,-83.55670166,1448,-5,A,America/New_York
Old Rhinebeck Airport,Rhinebeck,United States,\N,NY94,41.9715004,-73.86289978,323,-5,U,America/New_York
Iosco County Airport,East Tawas,United States,ECA,K6D9,44.312801,-83.422302,606,-5,A,America/New_York
Leesburg Executive Airport,Leesburg,United States,\N,KJYO,39.077999,-77.557503,389,-5,A,America/New_York
Williamson Sodus Airport,Williamson,United States,\N,KSDC,43.23469925,-77.1210022,424,-5,A,America/New_York
Oakland County International Airport,Pontiac,United States,PTK,KPTK,42.665500640869,-83.420097351074,980,-5,A,America/New_York
Dillant Hopkins Airport,Keene,United States,EEN,KEEN,42.8983993530273,-72.2707977294922,488,-5,A,America/New_York
Kawama Airport,Kawama,Cuba,VRO,MUKW,23.1240005493,-81.3015975952,16,-5,U,America/Havana
Lee Airport,Annapolis,United States,ANP,KANP,38.942902,-76.568398,34,-5,A,America/New_York
Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,CZBM,45.2907981873,-72.7414016724,375,-5,A,America/Toronto
Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.2229995728,-83.7455978394,839,-5,A,America/New_York
Henry County Airport,Hampton,United States,\N,K4A7,33.389099,-84.332397,874,-5,A,America/New_York
Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.105598449707,-81.0136032104492,861,-5,A,America/Toronto
Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.43320084,-81.40100098,37,-5,A,America/New_York
Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.183799743652,-77.507400512695,193,-5,A,America/New_York
Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.3412017822,-73.6102981567,328,-5,A,America/New_York
Saratoga County Airport,Ballston Spa,United States,\N,K5B2,43.05130005,-73.86119843,434,-5,A,America/New_York
Crystal River Airport,Crystal River,United States,\N,KCGC,28.8673000335693,-82.5712966918945,9,-5,A,America/New_York
Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803,21,-5,A,America/New_York
Fostoria Metropolitan Airport,Fostoria,United States,\N,KFZI,41.19079971,-83.39450073,752,-5,A,America/New_York
Eastern Slopes Regional Airport,Fryeburg,United States,FRY,KIZG,43.9911003113,-70.9478988647,454,-5,A,America/New_York
Coral Creek Airport,Placida,United States,\N,FA54,26.8544998168945,-82.2511978149414,4,-5,A,America/New_York
Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118042,-80.799201965332,34,-5,A,America/New_York
Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,CYLS,44.4852981567,-79.5556030273,972,-5,A,America/Toronto
Huronia Airport,Midland,Canada,\N,CYEE,44.6833000183,-79.9282989502,770,-5,A,America/Toronto
Markham Airport,Markham,Canada,\N,CNU8,43.9357986450195,-79.2621994018555,807,-5,A,America/Toronto
Stanhope Municipal Airport,Haliburton,Canada,\N,CND4,45.1108333333,-78.64,1066,-5,A,America/Toronto
Kawartha Lakes (Lindsay) Airport,Lindsay,Canada,\N,CNF4,44.3647,-78.783897,882,-5,A,America/Toronto
Niagara District Airport,Saint Catherines,Canada,YCM,CYSN,43.1916999816895,-79.1716995239258,321,-5,A,America/Toronto
Edenvale Aerodrome,Edenvale,Canada,\N,CNV8,44.441101,-79.962799,718,-5,A,America/Toronto
Orillia Airport,Orillia,Canada,\N,CNJ4,44.6776557839,-79.3102169037,725,-5,A,America/Toronto
Holland Landing Airpark,Holland Landing,Canada,\N,CLA4,44.0894012451172,-79.495002746582,855,-5,A,America/Toronto
Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,CNK4,45.2575,-79.829697,832,-5,A,America/Toronto
Hanover / Saugeen Municipal Airport,Hanover,Canada,\N,CYHS,44.158298,-81.062798,939,-5,A,America/Toronto
Brandywine Airport,West Goshen Township,United States,\N,KOQN,39.9901008605957,-75.581901550293,466,-5,A,America/New_York
Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,KHEF,38.72140121,-77.51540375,192,-5,A,America/New_York
Fairfield County Airport,Winnsboro,United States,\N,KFDW,34.3154983520508,-81.1088027954102,577,-5,A,America/New_York
Skyhaven Airport,Rochester,United States,\N,KDAW,43.2840995788574,-70.9292984008789,322,-5,A,America/New_York
Mt Pleasant Regional-Faison field,Mount Pleasant,United States,\N,KLRO,32.89780045,-79.78289795,12,-5,A,America/New_York
Jimmy Carter Regional Airport,Americus,United States,\N,KACJ,32.110802,-84.188904,468,-5,A,America/New_York
Saluda County Airport,Saluda,United States,\N,K6J4,33.9267997741699,-81.7946014404297,555,-5,A,America/New_York
Dare County Regional Airport,Manteo,United States,MEO,KMQI,35.91899872,-75.69550323,13,-5,A,America/New_York
Tri Cities Airport,Endicott,United States,\N,KCZG,42.078499,-76.096296,833,-5,A,America/New_York
W H 'Bud' Barron Airport,Dublin,United States,DBN,KDBN,32.56439972,-82.98529816,309,-5,A,America/New_York
Lake Country Regional Airport,Clarksville,United Arab Emirates,\N,KW63,36.5957984924,-78.5600967407,421,-5,A,America/New_York
Causey Airport,Liberty,United States,\N,K2A5,35.9118003845215,-79.6175994873047,723,-5,A,America/New_York
Abaco I Walker C Airport,Walker's Cay,Bahamas,WKR,MYAW,27.2667007446289,-78.3996963500977,10,-5,A,\N
Black Point Airstrip,Black Point,Bahamas,\N,MYEB,24.0894884488,-76.3979172707,10,-5,A,America/Nassau
Doylestown Airport,Doylestown,United States,DYL,KDYL,40.3330001831,-75.1222991943,394,-5,A,America/New_York
Tingo Maria Airport,Tingo Maria,Peru,TGI,SPGM,-9.13300037384033,-75.9499969482422,2010,-5,N,America/Lima
Warren Field,Washington,United States,OCW,KOCW,35.570499420166,-77.049797058105,38,-5,A,America/New_York
Hyde County Airport,Engelhard,United States,\N,K7W6,35.5624008178711,-75.9552001953125,8,-5,A,America/New_York
Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,CYEL,46.351398468,-82.5614013672,1087,-5,A,America/Toronto
Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.2228012085,-81.0982971191,1301,-5,A,America/New_York
Charleston Executive Airport,Charleston,United States,\N,KJZI,32.7009010314941,-80.0028991699219,17,-5,A,America/New_York
Danville Regional Airport,Danville,United States,DAN,KDAN,36.5728988647461,-79.3360977172852,571,-5,A,America/New_York
Brookneal/Campbell County Airport,Brookneal,United States,\N,K0V4,37.1417007446,-79.0164031982,596,-5,A,America/New_York
Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,239,-5,A,America/New_York
Wauchula Municipal Airport,Wuchula,United States,\N,KCHN,27.51490020752,-81.880500793457,106,-5,A,America/New_York
Conway Horry County Airport,Conway,United States,\N,KHYW,33.82849884,-79.12220001,35,-5,A,America/New_York
Asheboro Regional Airport,Asheboro,United States,\N,KHBI,35.65449905,-79.8946991,671,-5,A,\N
Henderson Field,Wallace,United States,\N,KACZ,34.7178993225098,-78.0036010742188,39,-5,A,\N
Emporia Greensville Regional Airport,Emporia,United States,\N,KEMV,36.6869010925293,-77.4828033447266,127,-5,A,\N
Kee Field,Pineville,United States,\N,KI16,37.600399017334,-81.5593032836914,1783,-5,A,\N
Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.336999893188,-98.471099853516,577,-5,A,\N
Sallisaw Municipal Airport,Sallisaw,United States,\N,KJSV,35.4382019,-94.80280304,527,-5,A,\N
Jasper County Airport-Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,213,-5,A,\N
El Dorado Springs Memorial Airport,El dorado springs,United States,\N,K87K,37.8567008972168,-93.9990997314453,931,-5,A,\N
Marfa Municipal Airport,Marfa,United States,MRF,KMRF,30.371099,-104.017997,4849,-5,A,\N
Alpine Casparis Municipal Airport,Alpine,United States,ALE,KE38,30.3841991425,-103.683998108,4515,-5,A,\N
Mount Sterling Montgomery County Airport,Mount Sterling,United States,\N,KIOB,38.05810165,-83.979599,1019,-5,A,\N
Elkhart Municipal Airport,Elkhart,United States,EKI,KEKM,41.7193984985,-86.0031967163,778,-5,A,\N
Nappanee Municipal Airport,Nappanee ,United States,\N,KC03,41.4462013244629,-85.9347991943359,860,-5,A,\N
Grove Municipal Airport,Grove,United States,\N,KGMJ,36.60680008,-94.73860168,831,-5,A,\N
Mc Pherson Airport,Mc Pherson,United States,\N,KMPR,38.35240173,-97.69129944,1498,-5,A,\N
Hartsville Regional Airport,Hartsville,United States,HVS,KHVS,34.4030990601,-80.1192016602,364,-5,A,\N
Horace Williams Airport,Chapel Hill,United States,\N,KIGX,35.935001,-79.065902,512,-5,A,\N
Dunnville Airport,Dunnville,Canada,DU9,CDU9,42.8722000122,-79.5958023071,600,-5,A,\N
Brunswick County Airport,Oak Island,United States,\N,KSUT,33.9292984,-78.07499695,24,-5,A,\N
Scarlett Martinez International Airport,Rio Hato,Panama,RIH,MPRH,8.375880241394,-80.127899169922,105,-5,U,\N
Henderson Oxford Airport,Oxford,United States,\N,KHNZ,36.36159897,-78.52919769,526,-5,A,\N
Leesburg International Airport,Leesburg,United States,LEE,KLEE,28.82309914,-81.80870056,76,-5,A,\N
Madison County Airport,London,United States,\N,KUYF,39.93270111,-83.46199799,1082,-5,A,\N
Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,MUBR,22.6212997437,-79.1472015381,13,-5,A,\N
Person County Airport,Roxboro,United States,\N,KTDF,36.28490067,-78.98419952,609,-5,A,\N
Talladega Municipal Airport,Talladega,United States,ASN,KASN,33.5699005127,-86.0509033203,529,-5,A,\N
Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,398,-5,A,\N
Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,\N,KSCD,33.1717987060547,-86.3054962158203,569,-5,A,\N
Enterprise Municipal Airport,Enterprise,United States,ETS,KEDN,31.29969978,-85.89990234,361,-5,A,\N
Thomas C Russell Field,Alexander City,United States,ALX,KALX,32.9146995544,-85.9629974365,686,-5,A,\N
Meriden Markham Municipal Airport,Meriden,United States,\N,KMMK,41.5087013244629,-72.8294982910156,103,-5,A,\N
Ridgely Airpark,Ridgely,United States,\N,KRJD,38.970100402832,-75.8663024902344,64,-5,A,\N
Scott City Municipal Airport,Scott City,United States,\N,KTQK,38.4743003845215,-100.88500213623,2963,-5,A,\N
Brewster Field,Holdredge,United States,HDE,KHDE,40.452099,-99.336502,2313,-5,A,\N
Pratt Regional Airport,Pratt,United States,PTT,KPTT,37.70159912,-98.74690247,1953,-5,A,\N
Wahoo Municipal Airport,Wahoo,United States,\N,KAHQ,41.2412986755,-96.59400177,1224,-5,A,\N
Jim Kelly Field,Lexington,United States,LXN,KLXN,40.7910003662,-99.7772979736,2413,-5,A,\N
Sublette Municipal Airport,Sublette,United States,\N,K19S,37.49140167,-100.8300018,2908,-5,A,\N
Council Bluffs Municipal Airport,Council Bluffs,United States,CBF,KCBF,41.2592010498,-95.760597229,1253,-5,A,\N
Neodesha Municipal Airport,Neodesha,United States,\N,K2K7,37.4353981018066,-95.6461029052734,841,-5,A,\N
Elkhart Morton County Airport,Elkhart,United States,\N,KEHA,37.000702,-101.879997,3622,-5,A,\N
Galesburg Municipal Airport,Galesburg,United States,GBG,KGBG,40.9379997253,-90.431098938,764,-5,A,\N
Guymon Municipal Airport,Guymon,United States,GUY,KGUY,36.6851005554,-101.508003235,3123,-5,A,\N
Meade Municipal Airport,Meade,United States,\N,KMEJ,37.2769012451172,-100.356002807617,2529,-5,A,\N
Turkey Mountain Estates Airport,Shell Knob,United States,\N,MO00,36.5917015075684,-93.6669006347656,1000,-5,A,\N
Ulysses Airport,Ulysses,United States,\N,KULS,37.60400009,-101.3740005,3071,-5,A,\N
