name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
Portland Hillsboro,Hillsboro,United States,HIO,KHIO,45.540394,-122.949825,204,-8,A,America/Los_Angeles
One Police Plaza Heliport,New York,United States,,NK39,40.7126,-73.9996,244,-5,A,America/New_York
Suwannee County Airport,Live Oak,United States,24J,\N,30.300125,-83.0246944,104,-5,A,America/New_York
Bend Municipal Airport,Bend,United States,,KBDN,44.0945556,-121.2002222,3460,-8,A,America/Los_Angeles
Christmas Valley Airport,Christmas Valley,United States,,K62S,43.2365314,-120.6660967,4317,-8,A,America/Los_Angeles
Burns Municipal Airport,Burns,United States,,KBNO,43.5919167,-118.95554444,4159,-8,A,America/Los_Angeles
Prineville Airport,Prineville,United States,,KS39,44.2869939,-120.9038328,3250,-8,A,America/Los_Angeles
Red Bluff Municipal Airport,Red Bluff,United States,,KRBL,40.1506944,-122.2523056,352,-8,A,America/Los_Angeles
Gnoss Field Airport,Novato,United States,,KDVO,38.1436111,-122.5561,2,-8,A,America/Los_Angeles
Lake County Airport,Lakeview,United States,,KLKV,42.1611111,-120.3990833,4733,-8,A,America/Los_Angeles
Tillamook Airport,Tillamook,United States,,KTMK,45.4182419,-123.8143839,36,-8,A,America/Los_Angeles
Ontario Municipal Airport,Ontario,United States,,KONO,44.0193611,-117.0130278,2193,-7,A,America/Denver
Columbia Gorge Regional - The Dalles Municipal Airport,The Dalles,United States,,KDLS,45.6185556,-121.1673333,247,-8,A,America/Los_Angeles
Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,39.1006,-77.09576,0,-5,A,America/New_York
Cincinnati Union Terminal,Cincinnati,United States,,\N,39.109961,-84.537074,497,-5,A,America/New_York
Cleveland Clinic,Cleveland,United States,,CCLN,41.50225,-81.62233,0,-5,A,America/New_York
Charlevoix Municipal Airport,Charelvoix,United States,CVX,KCVX,45.3047778,-85.2753333,669,-5,A,America/New_York
Quincy Municipal Airport,Quincy,United States,2J9,\N,30.5978708,-84.557425,225,-5,A,America/New_York
Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,\N,48.608056,-123.159722,0,-8,A,America/Los_Angeles
Blakely Island Airport,Blakely Island,United States,BYW,\N,48.56025,-122.80243,0,-8,A,America/Los_Angeles
Rosario Seaplane Base,Rosario,United States,RSJ,\N,48.645556,-122.868056,0,-8,A,America/Los_Angeles
Westsound Seaplane Base,Westsound,United States,WSX,\N,48.617778,-122.952778,0,-8,A,America/Los_Angeles
Friday Harbor Seaplane Base,Friday Harbor,United States,FBS,\N,48.537222,-123.009722,0,-8,A,America/Los_Angeles
Furnace Creek,Death Valley National Park,United States,L06,\N,36.273,-116.515,0,-8,A,America/Los_Angeles
Flagler County Airport,Flagler,United States,XFL,KXFL,29.2821,-81.1212,33,-5,A,America/New_York
Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.535,-72.614,732,-5,A,America/New_York
Dallas Executive Airport,Dallas,United States,RBD,KRBD,32.680833,-96.868333,201,-6,A,America/Chicago
Welke Airport,Beaver Island,United States,6Y8,\N,45.721111,-85.520278,664,-5,A,America/New_York
Westerly State Airport,Washington County,United States,WST,KWST,41.349722,-71.803333,81,-5,A,America/New_York
Block Island State Airport,Block Island,United States,BID,KBID,41.168056,-71.577778,108,-5,A,America/New_York
Atmautluak Airport,Atmautluak,United States,,\N,60.866667,-162.273056,18,-9,A,America/Anchorage
Atmautluak Airport,Atmautluak,United States,,\N,60.866667,-162.273056,18,-9,A,America/Anchorage
Atmautluak Airport,Atmautluak,United States,369,\N,60.866667,-162.273056,18,-9,A,America/Anchorage
Nightmute Airport,Nightmute,United States,NME,PAGT,60.471111,-164.700833,4,-9,A,America/Anchorage
Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,60.541389,-165.087222,59,-9,A,America/Anchorage
Tununak Airport,Tununak,United States,TNK,\N,60.575556,-165.271667,14,-9,A,America/Anchorage
Goodnews Airport,Goodnews Bay,United States,GNU,\N,59.1175,-161.5775,15,-9,A,America/Anchorage
Newtok Airport,Newtok,United States,WWT,\N,60.939167,-164.641111,25,-9,U,America/Anchorage
Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,30.9715981,-84.6369278,141,-5,A,America/New_York
Silver Springs Airport,Silver Springs,United States,SPZ,KSPZ,39.4030278,-119.2511944,4269,-8,A,America/Los_Angeles
Whiteman Airport,Los Angeles,United States,WHP,KWHP,34.2593253,-118.4134331,1003,-8,A,America/Los_Angeles
Madera Municipal Airport,Madera,United States,MAE,KMAE,36.9886111,-120.1124444,255,-8,A,America/Los_Angeles
Mountain Home Municipal Airport,Mountain Home,United States,U76,\N,43.1316111,-115.7305671,3167,-7,A,America/Denver
Jackson County Airport,Jefferson,United States,19A,\N,34.1758638,-83.5615972,951,-5,U,America/New_York
Apalachicola Regional Airport,Apalachicola,United States,AAF,KAAF,29.7276066,-85.0274416,20,-5,A,America/New_York
St. Augustine Airport,St. Augustine,United States,SGJ,\N,29.95925,-81.3397222,10,-5,A,America/New_York
Douglas Municipal Airport,Douglas,United States,DQH,KDQH,31.4767385,-82.8605664,257,-5,A,America/New_York
St Lucie County International Airport,Fort Pierce,United States,FRP,KFPR,27.497472,-80.372638,23,-5,A,America/New_York
Alexandria,Alexandria,United States,ALX,ALX_,38.806346,-77.0621,1,-5,A,America/New_York
Taunton Municipal Airport - King Field,Taunton,United States,TAN,KTAN,41.8744017,-71.0166453,43,-5,A,America/New_York
Plymouth Municipal Airport,Plymouth,United States,PYM,KPYM,41.9090278,-70.7287778,148,-5,A,America/New_York
Quonset State Airport,North Kingstown,United States,OQU,KOQU,41.5971389,-71.4121389,18,-5,A,America/New_York
Mansfield Municipal,Mansfield,United States,1B9,\N,42.0001331,-71.1967714,122,-5,A,America/New_York
Norwood Memorial Airport,Norwood,United States,OWD,KOWD,42.1905278,-71.1729444,49,-5,A,America/New_York
Barnes Municipal,Westfield,United States,BAF,KBAF,42.1579472,-72.715875,270,-5,A,America/New_York
Windham Airport,Willimantic,United States,IJD,KIJD,41.7440278,-72.1802222,246,-5,A,America/New_York
Orange County Airport,Montgomery,United States,MGJ,KMGJ,41.5099884,-74.2646444,364,-5,A,America/New_York
Capital City Airport,Harrisburg,United States,CXY,KCXY,40.2171389,-76.8513611,347,-5,A,America/New_York
Marshfield Municipal Airport,Marshfield,United States,GHG,KGHG,42.09825,-70.6721389,9,-5,A,America/New_York
Danbury Municipal Airport,Danbury,United States,DXR,KDXR,41.3715353,-73.4821906,458,-5,A,America/New_York
Boire Field Airport,Nashua,United States,ASH,KASH,42.78175,-71.5147778,199,-5,A,America/New_York
Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.7171944,-71.1234167,148,-5,A,America/New_York
Waterbury-Oxford Airport,Oxford,United States,OXC,KOXC,41.4785556,-73.13525,726,-5,A,America/New_York
Fitchburg Municipal Airport,Fitchburg,United States,FIT,KFIT,42.5541111,-71.7589722,348,-5,A,America/New_York
Stockmar Airport,Villa Rica,United States,,20GA,33.7565556,-84.8850625,1110,-5,A,America/New_York
Cartersville Airport,Cartersville,United States,VPC,KVPC,34.1231475,-84.8487067,759,-5,A,America/New_York
Centre-Piedmont-Cherokee County Regional Airport,Centre,United States,PYP,KPYP,34.0899167,-85.6100833,595,-6,A,America/Chicago
Richard B Russell Airport,Rome,United States,RMG,KRMG,34.3507778,-85.1586667,664,-5,A,America/New_York
Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.9726489,-86.0890834,569,-6,A,America/Chicago
Knoxville Downtown Island Airport,Knoxville,United States,DKX,KDKX,35.9638333,-83.8736667,833,-5,A,America/New_York
Barrow County Airport,Winder,United States,WDR,KWDR,33.9828611,-83.6674167,943,-5,A,America/New_York
Plantation Airpark,Sylvania,United States,JYL,KJYL,32.6452778,-81.5971111,188,-5,A,America/New_York
Dalton Municipal Airport,Dalton,United States,DNN,KDNN,34.7229444,-84.87025,709,-5,A,America/New_York
West Georgia Regional Airport - O V Gray Field,Carrollton,United States,CTJ,KCTJ,33.6316964,-85.1522641,1165,-5,A,America/New_York
Isbell Field Airport,Fort Payne,United States,4A9,\N,34.4736944,-85.7213889,877,-6,A,America/Chicago
LaGrange-Callaway Airport,LaGrange,United States,LGC,KLGC,33.0088611,-85.0726111,694,-5,A,America/New_York
Baldwin County Airport,Milledgeville,United States,MLJ,KMLJ,33.154225,-83.2414139,385,-5,A,America/New_York
Polk County Airport - Cornelius Moore Field,Cedartown,United States,4A4,\N,34.0186944,-85.1464722,974,-5,A,America/New_York
Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.8406944,-84.8824444,902,-5,A,America/New_York
Atlanta Regional Airport - Falcon Field,Atlanta,United States,FFC,KFFC,33.35725,-84.5718333,808,-5,A,America/New_York
Covington Municipal Airport,Covington,United States,9A1,\N,33.6323083,-83.8474472,809,-5,A,America/New_York
Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.272627,-83.8302233,1276,-5,A,America/New_York
Cherokee County Airport,Canton,United States,,KCNI,34.3122175,-84.4221556,1219,-5,A,America/New_York
DeFuniak Springs Airport,DeFuniak Springs,United States,54J,\N,30.7311111,-86.1537778,289,-6,A,America/Chicago
Barwick Lafayette Airport,LaFayette,United States,9A5,\N,34.6884792,-85.2903319,777,-5,A,America/New_York
Harry Clever Field Airport,New Philadelpha,United States,PHD,KPHD,40.4701667,-81.4199444,894,-5,A,America/New_York
Darlington County Jetport,Darlington,United States,UDG,KUDG,34.4493845,-79.8900608,192,-5,A,America/New_York
Hilton Head Airport,Hilton Head Island,United States,HXD,KHXD,32.2243611,-80.6974722,19,-5,A,America/New_York
Gilmer County Airport,Ellijay,United States,49A,\N,34.6282222,-84.5265833,1486,-5,A,America/New_York
Elizabethton Municipal Airport,Elizabethton,United States,0A9,\N,36.3712222,-82.1734167,1593,-5,A,America/New_York
Moton Field Municipal Airport,Tuskegee,United States,06A,\N,32.4605722,-85.6800278,264,-6,A,America/Chicago
Daniel Field Airport,Augusta,United States,DNL,KDNL,33.4665028,-82.0393808,423,-5,A,America/New_York
Foothills Regional Airport,Morganton,United States,MRN,KMRN,35.8202336,-81.6115119,1270,-5,A,America/New_York
Pike County Airport - Hatcher Field,Pikeville,United States,PBX,KPBX,37.5617639,-82.5663889,1473,-5,A,America/New_York
Mallards Landing Airport,Locust Grove,United States,,GA04,33.3656703,-84.1651964,837,-5,A,America/New_York
Toccoa RG Letourneau Field Airport,Toccoa,United States,TOC,KTOC,34.5928117,-83.2963717,996,-5,A,America/New_York
Tampa Executive Airport,Tampa,United States,VDF,\N,28.0139772,-82.3452778,22,-5,A,America/New_York
Fort Worth Alliance Airport,Fort Worth,United States,AFW,KAFW,32.987778,-97.318889,722,-6,A,America/Chicago
East Troy Municipal Airport,East Troy,United States,57C,K57C,42.7971667,-88.3726111,860,-6,A,America/Chicago
Montgomery Field,San Diego,United States,MYF,NULL,32.4759,117.759,17,8,A,Asia/Chongqing
Lawrence Municipal,Lawrence,United States,LWC,KLWC,39.009167,-95.2175,833,-6,A,America/Chicago
Wellington Municipal,Wellington,United States,EGT,KEGT,37.39411,-97.423225,1277,-6,A,America/Chicago
Griffin-Spalding County Airport,Griffin,United States,6A2,\N,33.2269722,-84.2749444,958,-5,A,America/New_York
Pompano Beach Airpark,Pompano Beach,United States,PMP,KPMP,26.2471389,-80.1110556,19,-5,A,America/New_York
Greyhound Station,Washington DC,United States,,DCBS,38.90339,-77.00583,0,-5,A,America/New_York
Shelby County Airport,Alabaster,United States,EET,KEET,33.1777778,-86.7832222,586,-6,A,America/Chicago
Sky Ranch at Carefree,Carefree,United States,,18AZ,33.8180947,-111.8979242,2568,-7,N,America/Phoenix
Indianapolis Metropolitan Airport,Indianapolis,United States,UMP,KUMP,39.935278,-86.045,811,-5,A,America/New_York
London-Corbin Airport-MaGee Field,London,United States,LOZ,KLOZ,37.0868889,-84.0773889,1212,-5,A,America/New_York
Camden Station,Baltimore,United States,,\N,39.2837181,-76.621634,49,-5,A,America/New_York
Fredericksburg Amtrak Station,Fredericksburg,United States,FBG,\N,38.298416,-77.456875,130,-5,A,America/New_York
Buffalo Bus Terminal,Buffalo,United States,,BBUF,42.883512,-78.87205,0,-5,A,America/New_York
King St Station,Seattle,United States,,SEAT,47.5985,-122.3299,7,-8,A,America/Los_Angeles
Palatka Amtrak Station,Palatka,United States,,\N,29.649178,-81.640456,16,-5,A,America/New_York
John H. Batten Airport,Racine,United States,RAC,KRAC,42.7605,-87.8152,674,-6,A,America/Chicago
Redlands Municipal Airport,Redlands,United States,REI,KREI,34.08525,-117.146388,1574,-8,A,America/Los_Angeles
Chemehuevi Valley,Chemehuevi Valley,United States,49X,\N,34.528889,-114.431971,638,-8,A,America/Los_Angeles
Flabob Airport,Riverside,United States,RIR,KRIR,33.988778,-117.409971,764,-8,A,America/Los_Angeles
Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.267944,-122.57811,294,-8,A,America/Los_Angeles
Tampa North Aero Park,Tampa,United States,X39,\N,28.221278,-82.374555,68,-5,A,America/New_York
Tenkiller Lake Airpark,COOKSON,United States,,\N,35.705541,-94.933605,150,-6,U,America/Chicago
Jack Edwards Airport,Gulf Shores,United States,JKA,KJKA,30.2896389,-87.6717778,17,-6,A,America/Chicago
Annapolis,Annapolis,United States,,ANNA,38.972944,-76.501158,0,-5,A,America/New_York
Hazleton Municipal,Hazleton,United States,HZL,KHZL,40.989167,-76.0025,1603,-5,A,America/New_York
Greater Cumberland Rgnl.,Cumberland,United States,CBE,KCBE,39.615278,-78.760556,775,-5,A,America/New_York
Sugar Loaf Shores Airport,Key West,United States,,7FA1,24.6487544,-81.5798083,4,-5,A,America/New_York
Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.211667,-90.181667,718,-6,A,America/Chicago
Price County Airport,Phillips,United States,,KPBH,45.705,-90.403056,1466,-6,A,America/Chicago
Municipal,Monroe,United States,,KEFT,42.616389,-89.591944,1079,-6,A,America/Chicago
Regional Airport,Joliet,United States,JOT,KJOT,41.517778,-88.175556,582,-6,A,America/Chicago
Illinois Valley Regional,Peru,United States,VYS,KVYS,41.351944,-89.153056,654,-6,A,America/Chicago
Reynolds Field,Jackson,United States,JXN,KJXN,42.260556,-84.460556,1001,-5,A,America/New_York
Joseph A. Hardy Airport,Connellsville,United States,,KVVS,39.959167,-79.657222,1267,-5,A,America/New_York
Bedford County,Bedford,United States,,KHMZ,40.086111,-78.513333,1162,-5,A,America/New_York
Wings Field,Philadelphia,United States,BBX,KLOM,40.1375,-75.265,302,-5,A,America/New_York
County,Okeechobee,United States,OBE,KOBE,27.265833,-80.851111,34,-5,A,America/New_York
Regional - Hendricks AAF,Sebring,United States,SEF,KSEF,27.456389,-81.342222,63,-5,A,America/New_York
Executive,Avon Park,United States,AVO,KAVO,27.591389,-81.528889,160,-5,A,America/New_York
Gilbert Airport,Winter Haven,United States,GIF,KGIF,28.062778,-81.753333,145,-5,A,America/New_York
Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.228056,-82.155833,90,-5,A,America/New_York
International Airport,Ocala,United States,OCF,KOCF,29.1725,-82.224167,89,-5,A,America/New_York
Jesup-Wayne County Airport,Jesup,United States,JES,KJES,31.553889,-81.8825,107,-5,A,America/New_York
Madison GA Municipal Airport,Madison,United States,52A,K52A,33.612125,-83.4604444,694,-5,A,America/New_York
Coweta County Airport,Newnan,United States,CCO,KCCO,33.3115656,-84.7697554,970,-5,A,America/New_York
McDuffie County Airport,Thomson,United States,HQU,KHQU,33.5297315,-82.5169509,501,-5,A,America/New_York
Municipal Airport,Aiken,United States,AIK,KAIK,33.6493889,-81.6850278,529,-5,A,America/New_York
Woodward Field,Camden,United States,CDN,KCDN,34.2835833,-80.5648611,302,-5,A,America/New_York
Municipal Airport,Lumberton,United States,LBT,KLBT,34.6098056,-79.0595556,125,-5,A,America/New_York
Ridgeland Airport,Ridgeland,United States,3J1,\N,32.4934167,-80.99175,79,-5,A,America/New_York
Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.2376111,-79.3887958,455,-5,A,America/New_York
Richmond County Airport,Rockingham,United States,RCZ,KRCZ,34.8913056,-79.7596111,358,-5,A,America/New_York
Bamberg County Airport,Bamberg,United States,99N,\N,33.3045278,-81.1084167,231,-5,A,America/New_York
Richland Airport,Richland Center,United States,93C,\N,43.2833575,-90.2982819,742,-6,A,America/Chicago
Municipal Airport,Viroqua,United States,Y51,\N,43.5793603,-90.8964742,1292,-6,A,America/Chicago
Baraboo Wisconsin Dells Airport,Baraboo,United States,DLL,KDLL,43.5217843,-89.7709266,979,-6,A,America/Chicago
Foster Field,Apple River,United States,7A4,\N,42.4664444,-90.1693889,990,-6,A,America/Chicago
Regional Airport,Statesville,United States,SVH,KSVH,35.7649958,-80.9538958,968,-5,A,America/New_York
Sylvania Airport,Sturtevant,United States,C89,\N,42.70325,-87.9589722,785,-6,A,America/Chicago
Municipal Airport,Burlington,United States,BUU,KBUU,42.6907171,-88.3046825,780,-6,A,America/Chicago
Stroudsburg-Pocono Airport,East Stroudsburg,United States,N53,\N,41.0358717,-75.1606789,480,-5,A,America/New_York
Spring Hill Airport,Sterling,United States,70N,\N,41.3473569,-75.4158972,1729,-5,A,America/New_York
Randall Airport,Middletown,United States,06N,\N,41.431912,-74.3915611,523,-5,A,America/New_York
William T. Piper Mem.,Lock Haven,United States,LHV,KLHV,41.1357778,-77.4223056,556,-5,A,America/New_York
Grove City Airport,Grove City,United States,29D,\N,41.1460278,-80.16775,1371,-5,A,America/New_York
Lansdowne Airport,Youngstown,United States,04G,\N,41.1304722,-80.6195833,1044,-5,A,America/New_York
Wadsworth Municipal,Wadsworth,United States,3G3,\N,41.0031572,-81.7564401,974,-5,A,America/New_York
Ashland County Airport,Ashland,United States,3G4,\N,40.9029722,-82.2556389,1206,-5,A,America/New_York
Pittsburgh-Monroeville Airport,Monroeville,United States,4G0,\N,40.4526389,-79.7749167,1187,-5,A,America/New_York
Zelienople Municipal Airport,Zelienople,United States,,KPJC,40.8019722,-80.1608611,898,-5,A,America/New_York
Somerset County Airport,Somerset,United States,2G9,\N,40.0388708,-79.0149951,2275,-5,A,America/New_York
Youngstown Elser Metro Airport,Youngstown,United States,4G4,\N,40.9617953,-80.6773264,1070,-5,A,America/New_York
Braceville Airport,Braceville,United States,41N,\N,41.2111675,-80.9692572,900,-5,A,America/New_York
Lorain County Regional Airport,Lorain-Elyria,United States,LPR,KLPR,41.3442778,-82.1776389,793,-5,A,America/New_York
Germack Airport,Geneva,United States,7D9,\N,41.7778322,-80.9039797,820,-5,A,America/New_York
Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.5175,-81.683333,583,-5,A,America/New_York
Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.4933353,-79.2720417,693,-5,A,America/New_York
Hamburg Inc Airport,Hamburg,United States,4G2,\N,42.7008925,-78.9147569,751,-5,A,America/New_York
Trenton-Robbinsville Airport,Trenton,United States,N87,\N,40.2139444,-74.6017778,118,-5,A,America/New_York
South Jersey Regional Airport,Mount Holly,United States,VAY,KVAY,39.9428889,-74.84575,53,-5,A,America/New_York
Spitfire Aerodrome,Pedricktown,United States,7N7,\N,39.7355633,-75.3977211,40,-5,A,America/New_York
Linden Airport,Linden,United States,LDJ,KLDJ,40.6174472,-74.2445942,23,-5,A,America/New_York
Morgantown Airport,Morgantown,United States,O03,\N,40.1570414,-75.8704892,600,-5,A,America/New_York
Harford County Airport,Churchville,United States,0W3,\N,39.5668378,-76.2024028,409,-5,A,America/New_York
Tri-State Steuben County Airport,Angola,United States,ANQ,KANQ,41.6396983,-85.0834933,995,-5,A,America/New_York
Plymouth Municipal Airport,Plymouth,United States,C65,\N,41.3651307,-86.3002574,800,-5,A,America/New_York
Warsaw Municipal Airport,Warsaw,United States,,KASW,41.2746944,-85.8400556,850,-5,A,America/New_York
Van Wert County Airport,Van Wert,United States,VNW,KVNW,40.8638295,-84.606358,787,-5,A,America/New_York
Port Bucyrus-Crawford County Airport,Bucyrus,United States,17G,\N,40.7815556,-82.9748056,1003,-5,A,America/New_York
Lake Wales Municipal Airport,Lake Wales,United States,X07,\N,27.8938056,-81.6203889,127,-5,A,America/New_York
Brooks Field Airport,Marshall,United States,RMY,KRMY,42.2511932,-84.9554443,941,-5,A,America/New_York
Genesee County Airport,Batavia,United States,GVQ,KGVQ,43.03175,-78.1696667,914,-5,A,America/New_York
Finger Lakes Regional Airport,Seneca Falls,United States,0G7,\N,42.8835647,-76.7812318,492,-5,A,America/New_York
Stormville Airport,Stormville,United States,N69,\N,41.5769708,-73.7323514,358,-5,A,America/New_York
Robertson Field,Plainville,United States,4B8,\N,41.6893333,-72.8646944,202,-5,A,America/New_York
Williams County Airport,Bryan,United States,0G6,\N,41.4673056,-84.5067778,730,-5,A,America/New_York
Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9764722,-82.7586667,70,-5,A,America/New_York
South Lakeland Airport,Lakeland,United States,X49,\N,27.9333581,-82.0439739,110,-5,A,America/New_York
All Airports,New York,United States,NYC,\N,40.714167,-74.005833,31,-5,A,America/New_York
All Airports,Chicago,United States,CHI,\N,41.883611,-87.631667,596,-6,A,America/Chicago
Meigs Field,Chicago,United States,CGX,KCGX,41.860278,-87.609722,585,-6,A,America/Chicago
All Airports,Washington,United States,WAS,\N,38.889444,-77.035278,25,-5,A,America/New_York
Pickens County Airport,Jasper,United States,JZP,KJZP,34.4534722,-84.4572222,1535,-5,A,America/New_York
Grand Strand Airport,North Myrtle Beach,United States,CRE,\N,33.81175,-78.7239444,31,-5,A,America/New_York
Lansing Municipal,Lansing,United States,IGQ,KIGQ,41.5349167,-87.5295278,620,-6,A,America/Chicago
Bloyer Field,Tomah,United States,Y72,\N,43.9762222,-90.4806111,966,-6,A,America/Chicago
Ramona Airport,Ramona,United States,RNM,KRNM,33.0391667,-116.91525,1395,-8,A,America/Los_Angeles
Branch County Memorial Airport,Coldwater,United States,OEB,KOEB,41.9335691,-85.0522935,959,-5,A,America/New_York
Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2973074,-75.8522405,543,-5,A,America/New_York
Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.6840278,-81.38975,626,-5,A,America/New_York
Capital City Airport,Frankfort,United States,FFT,KFFT,38.1819722,-84.9061389,812,-5,A,America/New_York
Lewiston Maine,Lewiston,United States,LEW,KLEW,44.0484728,-70.2835075,288,-5,A,America/New_York
Florence,Florence,United States,6S2,\N,43.9828168,-124.1113687,51,-8,A,America/Los_Angeles
Martin Campbell Field Airport,Copperhead,United States,1A3,\N,35.0158056,-84.3468333,1789,-5,A,America/New_York
Naval Air Station,Glenview,United States,NBU,KNBU,42.090556,-87.8225,653,-6,A,America/Chicago
Bloyer Field,Tomah,United States,,KY72,43.975278,-90.483333,965,-6,A,America/Chicago
Marco Islands,Marco Island Airport,United States,MRK,KMKY,25.9950278,-81.6725278,5,-5,A,America/New_York
Drummond Island Airport,Drummond Island,United States,DRM,KDRM,46.0093114,-83.7439342,668,-5,A,America/New_York
Garland Airport,Lewiston,United States,8M8,\N,44.8065278,-84.2761944,1218,-5,A,America/New_York
Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.9705893,-84.47502,774,-5,A,America/New_York
Lowell City Airport,Lowell,United States,24C,\N,42.95392,-85.3439058,681,-5,A,America/New_York
South Haven Area Regional Airport,South Haven,United States,LWA,KLWA,42.3511944,-86.2556389,666,-5,A,America/New_York
Schaumburg Regional,Schaumburg,United States,06C,\N,41.9893408,-88.1012428,801,-6,A,America/Chicago
Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI,44.6368797,-90.1893267,1278,-6,A,America/Chicago
Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW,44.3606456,-89.8381412,1021,-6,A,America/Chicago
Clinton Municipal,Clinton,United States,CWI,KCWI,41.83075,-90.3289722,708,-6,A,America/Chicago
Beverly Municipal Airport,Beverly,United States,BVY,KBVY,42.584141,-70.9161444,107,-5,A,America/New_York
Oakdale Airport,Oakdale,United States,O27,\N,37.7563333,-120.8001944,237,-8,A,America/Los_Angeles
Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,36.77394444,-90.3248611,331,-6,A,America/Chicago
Somerset Airport,Somerville,United States,,KSMQ,40.6259908,-74.6702433,105,-5,A,America/New_York
Eastport Municipal Airport,Eastport,United States,EPM,KEPM,44.9101111,-67.0126944,45,-5,A,America/New_York
Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.4599078,-91.4285011,671,-6,A,America/Chicago
Banks Airport,Swans Island,United States,ME5,\N,44.1653889,-68.4281667,100,-5,A,America/New_York
St. Paul Downtown Airport - Holman Field,St. Paul,United States,,KSTP,44.9346225,-93.0603424,705,-6,A,America/Chicago
Bagdad Airport,Bagdad,United States,E51,\N,34.5958528,-113.170195,4183,-7,A,America/Phoenix
Oconomowoc Airport,Oconomowoc,United States,,0WI8,43.1388947,-88.4723206,885,-6,A,America/Chicago
Ocean Ridge Airport,Gualala,United States,E55,\N,38.8016111,-123.5306389,940,-8,A,America/Los_Angeles
Kent State Airport,Kent,United States,1G3,\N,41.1513889,-81.4151111,1134,-5,A,America/New_York
Bulter County Regional Airport,Hamilton,United States,,KHAO,39.36375,-84.5219444,633,-5,A,America/New_York
Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,\N,39.3665,-74.442,8,-5,A,America/New_York
Springfield Amtrak Station,Springfield MA,United States,ZSF,\N,42.106,-72.593054,65,-5,A,America/New_York
Amherst Amtrak Station AMM,Amherst MA,United States,XZK,\N,42.375,-72.511389,258,-5,A,America/New_York
Cape May Ferry Terminal,Cape May NJ,United States,,\N,38.9696286,-74.960918,0,-5,A,America/New_York
Lewes Ferry Terminal,Lewes DE,United States,,\N,38.781655,-75.119534,0,-5,A,America/New_York
Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,,\N,44.39917,-68.225,0,-5,A,America/New_York
St. Ignace Ferry Dock,St. Ignace MI,United States,,\N,45.866405,-84.720254,587,-5,A,America/New_York
Mackinac Island Dock,Mackinac Island MI,United States,,\N,45.848801,-84.615927,889,-5,A,America/New_York
Fond Du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711667,-88.4884167,808,-6,A,America/Chicago
Waupaca Municipal Airport,Waupaca,United States,PCZ,KPCZ,44.33325,-89.0197778,840,-6,A,America/Chicago
Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5451356,-89.5302844,1110,-6,A,America/Chicago
Luce County Airport,Newberry,United States,ERY,KERY,46.311199,-85.457298,869,-5,A,America/New_York
Forest Lake Airport,Forest Lake,United States,25D,\N,45.2477456,-92.9943853,925,-6,A,America/Chicago
Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533889,-82.7238056,1224,-5,A,America/New_York
Clarksville-Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.621944,-87.415,550,-6,A,America/Chicago
Lompoc Airport,Lompoc,United States,LPC,KLPC,34.6656,-120.4675,88,-8,A,America/Los_Angeles
Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.9789,-75.8654,660,-5,A,America/New_York
Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.264444,-73.961944,1747,-5,A,America/New_York
Long Lake,Long Lake,United States,NY9,\N,43.9750617,-74.42044,1629,-5,A,America/New_York
Wishram Amtrak Station,Wishram,United States,WIH,\N,45.6576,-120.9664,1,-8,A,America/Los_Angeles
Lima Allen County Airport,Lima,United States,AOH,KAOH,40.707478,-84.0270781,975,-5,A,America/New_York
